nomComplet,genre,nombreDeFilms
Michèle ray-gavras,Drame,0.0
Michèle renaud,Drame,0.0
Michèle renaud-molnar,Drame,0.0
Michèle saint-arnaud,Drame,0.0
Miguel mendoza,Drame,0.0
Miguel raymond,Drame,0.0
Miguel stucky,Drame,0.0
Mika kaurismäki,Drame,0.0
Mike farrell,Drame,0.0
Mike gorell barnes,Drame,0.0
Mike hodges,Drame,0.0
Mike hoolboom,Drame,0.0
Mike klassen,Drame,0.0
Mike konkus,Drame,0.0
Mike macmillan,Drame,1.0
Mike mahoney,Drame,0.0
Mike medavoy,Drame,0.0
Mike nichols,Drame,1.0
Mike poole,Drame,0.0
Mike ross,Drame,0.0
Mike roy,Drame,0.0
Miklós salusinszky,Drame,0.0
Mila aung-thwin,Drame,0.0
Milan chvostek,Drame,0.0
Milan herzog,Drame,0.0
Milan miletic,Drame,0.0
Miles mongulescu,Drame,0.0
Milton salzburg,Drame,0.0
Milton subotsky,Drame,1.0
Milton subutsky,Drame,0.0
Miléna poylo,Drame,0.0
Mino loy,Drame,1.0
Minoru kubota,Drame,0.0
Mira nair,Drame,0.0
Mireille dansereau,Drame,0.0
Mireille darveau,Drame,0.0
Mireille de tissot,Drame,0.0
Mirek hamet,Drame,0.0
Miriam weinstein,Drame,0.0
Miro bartonik,Drame,0.0
Miryam bouchard,Drame,0.0
Miryam charles,Drame,0.0
Mirza pasic,Drame,0.0
Misiano fortunato,Drame,0.0
Mitch azaria,Drame,0.0
Mitch davis,Drame,0.0
Mohammed lakhdar-hamina,Drame,0.0
Mohy quandour,Drame,0.0
Moira holmes,Drame,0.0
Monik paskal potvin,Drame,0.0
Monique annaud,Drame,0.0
Monique champagne,Drame,0.0
Monique gignac,Drame,0.0
Monique h. messier,Drame,0.0
Monique huberdeau,Drame,0.0
Monique le lan,Drame,0.0
Monique leblanc,Drame,0.0
Monique létourneau,Drame,1.0
Monique messier,Drame,0.0
Monique montivier,Drame,0.0
Monique moumblow,Drame,0.0
Monique pravie,Drame,0.0
Monique raymond-millet,Drame,0.0
Monique savoie,Drame,0.0
Monique simard,Drame,0.0
Monique trudel,Drame,0.0
Monroe sachs,Drame,0.0
Monty berman,Drame,1.0
Morelba pacheco,Drame,0.0
Morgan drmaj,Drame,0.0
Morgan jurgenson,Drame,0.0
Moris ergas,Drame,0.0
Morley markson,Drame,0.0
Morrie ruvinsky,Drame,0.0
Mort ransen,Drame,1.0
Mort ritts,Drame,0.0
Morten parker,Drame,0.0
Morton schindel,Drame,0.0
Moses znaimer,Drame,0.0
Moshé mizrahi,Drame,0.0
Moussa sene absa,Drame,1.0
Moze mossanen,Drame,0.0
Moïra dompierre,Drame,0.0
Muriel rosé,Drame,0.0
Murielle rioux-poirier,Drame,0.0
Murray battle,Drame,0.0
Murray markowitz,Drame,0.0
Murray newey,Drame,0.0
Murray shostak,Drame,1.0
Mutz greenbaum,Drame,0.0
Mychèle boudrias,Drame,0.0
Mylène ferron,Drame,0.0
Myra fried,Drame,0.0
Myriam cyr,Drame,0.0
Myriam fougère,Drame,0.0
Myriam gaillard,Drame,0.0
Myriam grondin,Drame,0.0
Myriam magassouba,Drame,0.0
Myriam verreault,Drame,0.0
Myrianne pavlovic,Drame,0.0
Myron a. hyman,Drame,0.0
Mélanie carrier,Drame,0.0
Mélanie lamothe,Drame,6.0
Mélanie viau,Drame,0.0
Mélissa pietracupa,Drame,0.0
Mélodie alasset,Drame,0.0
Ménaïc raoul,Drame,0.0
N. egenter,Drame,0.0
N. kaufmann,Drame,0.0
Nabil mehchi,Drame,0.0
Nacho cerda,Drame,0.0
Nadia el fani,Drame,0.0
Nadia simaani,Drame,0.0
Nadine beaudet,Drame,0.0
Nadine gauthier,Drame,0.0
Nadine gomez,Drame,0.0
Nadine luque,Drame,0.0
Nadine marsh-edwards,Drame,0.0
Nadine schwartz,Drame,0.0
Nadjet taibouni,Drame,1.0
Najeeb mirza,Drame,0.0
Nancy archibald,Drame,0.0
Nancy bacal,Drame,0.0
Nancy baric,Drame,0.0
Nancy boucher,Drame,0.0
Nancy bourdon,Drame,0.0
Nancy charest,Drame,0.0
Nancy florence savard,Drame,0.0
Nancy grant,Drame,1.0
Nancy hardin,Drame,0.0
Nancy lang,Drame,0.0
Nancy larue,Drame,0.0
Nancy marcotte,Drame,0.0
Nancy riley,Drame,0.0
Nancy savard,Drame,0.0
Nancy thibodeau,Drame,0.0
Nancy welsh,Drame,0.0
Nancylee myatt,Drame,0.0
Nanni moretti,Drame,0.0
Nantel david,Drame,0.0
Naomi levine,Drame,0.0
Naomi mccormack,Drame,1.0
Nardo castillo,Drame,0.0
Nastaran dibai,Drame,0.0
Nat levine,Drame,0.0
Nat wachsberger,Drame,0.0
Natacha cervi,Drame,0.0
Natacha noël,Drame,1.0
Natacha veilleux,Drame,0.0
Natalie dubois,Drame,0.0
Natalie galazka,Drame,0.0
Natalino lattanzio,Drame,0.0
Natasha paris,Drame,0.0
Nathalie barton,Drame,0.0
Nathalie bissonnette,Drame,0.0
Nathalie bujold,Drame,0.0
Nathalie carrière,Drame,0.0
Nathalie cloutier,Drame,0.0
Nathalie gastaldo,Drame,0.0
Nathalie laberge,Drame,0.0
Nathalie saint-gelais,Drame,0.0
Nathalie saint-pierre,Drame,0.0
Nathan hirsh,Drame,0.0
Nathanaël karmitz,Drame,1.0
Nayla abdo,Drame,0.0
Neal livingston,Drame,0.0
Ned sherrin,Drame,0.0
Nedeltcho nedyalkov,Drame,0.0
Neil bregman,Drame,3.0
Neil burns,Drame,0.0
Neil docherty,Drame,0.0
Neil kroetsch,Drame,0.0
Neil russel,Drame,0.0
Neill mckee,Drame,0.0
Nellie carrier,Drame,0.0
Nelson harvey,Drame,0.0
Nelson hendricks,Drame,0.0
Nelson henricks,Drame,0.0
Nelson pereira dos santos,Drame,0.0
Nenad dizdarevic,Drame,0.0
Nestor pino,Drame,0.0
Netaya anbar,Drame,0.0
Nettie wild,Drame,0.0
Neville c. thompson,Drame,0.0
Nicanor jordan,Drame,0.0
Nicanor jordan castedo,Drame,0.0
Nicholas balla,Drame,2.0
Nicholas coppermann,Drame,0.0
Nicholas d. tabarrok,Drame,0.0
Nicholas jennings,Drame,0.0
Nicholas kendall,Drame,0.0
Nicholas kinsey,Drame,0.0
Nicholas read,Drame,0.0
Nicholas thurkettle,Drame,0.0
Nick bosustow,Drame,0.0
Nick chaparos,Drame,0.0
Nick de pencier,Drame,0.0
Nick farrah,Drame,0.0
Nick fraser,Drame,0.0
Nick j. mileti,Drame,1.0
Nick orchard,Drame,0.0
Nick sherbin,Drame,0.0
Nickson fong,Drame,0.0
Nico archambault,Drame,0.0
Nico crama,Drame,0.0
Nico hofmann,Drame,0.0
Nico mastorakis,Drame,0.0
Nicola carraro,Drame,0.0
Nicola merola,Drame,0.0
Nicolae codrescu,Drame,0.0
Nicolas altmayer,Drame,0.0
Nicolas blanc,Drame,0.0
Nicolas boucher,Drame,0.0
Nicolas canuel,Drame,0.0
Nicolas clermont,Drame,0.0
Nicolas comeau,Drame,1.0
Nicolas de la sablonnière,Drame,0.0
Nicolas de montigny,Drame,0.0
Nicolas dufour-laperrière,Drame,0.0
Nicolas fonseca,Drame,0.0
Nicolas frichot,Drame,0.0
Nicolas houde,Drame,0.0
Nicolas lemay,Drame,0.0
Nicolas lemieux,Drame,0.0
Nicolas léger,Drame,0.0
Nicolas mahler,Drame,0.0
Nicolas martel,Drame,0.0
Nicolas martinez zemborain,Drame,0.0
Nicolas paquet,Drame,0.0
Nicolas renaud,Drame,0.0
Nicolas roy,Drame,0.0
Nicolas steil,Drame,1.0
Nicolas stiliadis,Drame,0.0
Nicolas tardif,Drame,0.0
Nicolas traube,Drame,0.0
Nicolas valcour,Drame,0.0
Nicolas vondas,Drame,0.0
Nicole benoît,Drame,0.0
Nicole boisvert,Drame,0.0
Nicole bélanger,Drame,0.0
Nicole chamson,Drame,0.0
Nicole côté,Drame,0.0
Nicole de rochemont,Drame,0.0
Nicole faucher,Drame,0.0
Nicole fréchette,Drame,0.0
Nicole giguère,Drame,0.0
Nicole gingras,Drame,0.0
Nicole giroux,Drame,0.0
Nicole godin,Drame,1.0
Nicole hubert,Drame,0.0
Nicole lamothe,Drame,1.0
Nicole laurier,Drame,0.0
Nicole pichon,Drame,0.0
Nicole robert,Drame,3.0
Nicole séguin,Drame,0.0
Nicolo pomilia,Drame,0.0
Nigel napier-andrews,Drame,0.0
Nigel noble,Drame,0.0
Nigel wooll,Drame,0.0
Nikolaï podvoïski,Drame,0.0
Nikos koundouros,Drame,1.0
Nils forsgren,Drame,0.0
Nils oliveto,Drame,0.0
Nina beveridge,Drame,0.0
Nina kowalik,Drame,0.0
Ninjin club,Drame,0.0
Nino battiferri,Drame,0.0
Nino costantini,Drame,0.0
Nino krisman,Drame,0.0
Nino misiano,Drame,0.0
Nino monti,Drame,0.0
Nino pagot,Drame,0.0
Ninon gauthier,Drame,0.0
Niv fichman,Drame,2.0
Nobuo isobe,Drame,1.0
Norbert saada,Drame,0.0
Norbert terry,Drame,0.0
Norm fassbender,Drame,0.0
Norm prescott,Drame,0.0
Norma bailey,Drame,0.0
Norma denys,Drame,0.0
Norma heyman,Drame,1.0
Norman cohn,Drame,1.0
Norman denver,Drame,0.0
Norman gollin,Drame,0.0
Norman klenman,Drame,0.0
Norman lloyd,Drame,0.0
Norman mclaren,Drame,0.0
Norman nelson,Drame,0.0
Norman panama,Drame,0.0
Norman priggen,Drame,0.0
Norman t. herman,Drame,1.0
Normand bergeron,Drame,0.0
Normand cloutier,Drame,0.0
Normand grondin,Drame,0.0
Normand latourelle,Drame,0.0
Normand mckay,Drame,0.0
Normand thauvette,Drame,0.0
Normand vaillancourt,Drame,0.0
Noël coward,Drame,2.0
Noël mitrani,Drame,1.0
Nunnally johnson,Drame,1.0
Odile joannette,Drame,0.0
Odrey caron,Drame,1.0
Ole gjerstad,Drame,0.0
Oleg konkov,Drame,0.0
Olga m. fernandez,Drame,0.0
Oliver a. unger,Drame,0.0
Oliver linsley,Drame,0.0
Olivier asselin,Drame,0.0
Olivier bertrand,Drame,0.0
Olivier bomsel,Drame,0.0
Olivier bronckart,Drame,1.0
Olivier brémond,Drame,0.0
Olivier corbeil,Drame,0.0
Olivier coullerez,Drame,0.0
Olivier d. asselin,Drame,0.0
Olivier delbosc,Drame,1.0
Olivier donohue,Drame,0.0
Olivier gal,Drame,0.0
Olivier gilbert,Drame,0.0
Olivier godin,Drame,0.0
Olivier higgins,Drame,0.0
Olivier humber,Drame,0.0
Olivier lorelle,Drame,1.0
Olivier picard,Drame,0.0
Olivier roberge,Drame,0.0
Olivier sabino,Drame,0.0
Olivier sirois,Drame,1.0
Olivier zameczkowski,Drame,0.0
Olle hellbom,Drame,0.0
Olle nordemar,Drame,0.0
Ophera hallis,Drame,0.0
Orjan karlsen,Drame,0.0
Orlando arriagada,Drame,0.0
Orlando de la huerta,Drame,0.0
Orlando orriagada,Drame,0.0
Orson welles,Drame,3.0
Osamu tezuka,Drame,0.0
Oscar brooks,Drame,0.0
Oscar castillo,Drame,0.0
Oscar dancigers,Drame,0.0
Oscar micheaux,Drame,0.0
Oscar patterson,Drame,0.0
Osvaldo civirani,Drame,0.0
Ottavio poggi,Drame,0.0
Otto preminger,Drame,1.0
Ovidio assonitis,Drame,0.0
Owen eric wood,Drame,0.0
P. anita demeny,Drame,0.0
P. lapérouse,Drame,0.0
P. madeux,Drame,0.0
P. moffa,Drame,0.0
P.j. wolfson,Drame,0.0
Pablo aravena,Drame,0.0
Pablo diconca,Drame,0.0
Paco prats,Drame,0.0
Pamela davenport,Drame,0.0
Pamela gallant,Drame,0.0
Pamela mandart,Drame,1.0
Pandro s. berman,Drame,9.0
Panuksmi hardjowirogo,Drame,0.0
Paolo infascelli,Drame,0.0
Paquito alvarez,Drame,0.0
Pascal arnold,Drame,0.0
Pascal bascaron,Drame,1.0
Pascal blais,Drame,0.0
Pascal caucheteux,Drame,0.0
Pascal courchesne,Drame,1.0
Pascal gaucher,Drame,0.0
Pascal grandmaison,Drame,0.0
Pascal gélinas,Drame,0.0
Pascal judelwicz,Drame,0.0
Pascal le nôtre,Drame,0.0
Pascal lièvre,Drame,0.0
Pascal maeder,Drame,1.0
Pascal ouimet,Drame,0.0
Pascal paulin,Drame,0.0
Pascal robitaille,Drame,1.0
Pascal sanchez,Drame,0.0
Pascale bilodeau,Drame,0.0
Pascale breton,Drame,0.0
Pascale bussières,Drame,0.0
Pascale dauman,Drame,0.0
Pascale ferland,Drame,0.0
Pascale marcotte,Drame,0.0
Pascale ysebaert,Drame,0.0
Pat casey,Drame,0.0
Pat green,Drame,0.0
Pat kiely,Drame,0.0
Pat sullivan,Drame,0.0
Patrice duhamel,Drame,0.0
Patrice ledoux,Drame,0.0
Patrice torok,Drame,0.0
Patricia baillargeon,Drame,0.0
Patricia bergeron,Drame,0.0
Patricia castaño,Drame,0.0
Patricia diaz,Drame,0.0
Patricia gerretsen,Drame,0.0
Patricia gruben,Drame,0.0
Patricia lavoie,Drame,0.0
Patricia macdowell,Drame,0.0
Patricia nestruck,Drame,0.0
Patricia rozema,Drame,1.0
Patricia vergeylen-tassinari,Drame,0.0
Patricia watson,Drame,0.0
Patricio henriquez,Drame,0.0
Patrick aubert,Drame,0.0
Patrick bergeron,Drame,0.0
Patrick chevrier,Drame,0.0
Patrick damien,Drame,0.0
Patrick deshayes,Drame,1.0
Patrick dowling,Drame,0.0
Patrick doyon,Drame,0.0
Patrick esposito,Drame,0.0
Patrick eveno,Drame,0.0
Patrick fauquembergue,Drame,0.0
Patrick gazé,Drame,0.0
Patrick godeau,Drame,0.0
Patrick goyette,Drame,0.0
Patrick grandperret,Drame,0.0
Patrick huard,Drame,0.0
Patrick hughes,Drame,0.0
Patrick jenkins,Drame,0.0
Patrick lamarre,Drame,0.0
Patrick ledoux,Drame,0.0
Patrick lefebvre,Drame,0.0
Patrick loubert,Drame,0.0
Patrick markey,Drame,0.0
Patrick mcbrearty,Drame,0.0
Patrick menget,Drame,0.0
Patrick palmer,Drame,0.0
Patrick pellegrino,Drame,0.0
Patrick redmond,Drame,0.0
Patrick reed,Drame,0.0
Patrick roy,Drame,1.0
Patrick sandrin,Drame,1.0
Patrick siaretta,Drame,0.0
Patrick sisam,Drame,0.0
Patrick sobelman,Drame,1.0
Patrick villeneuve,Drame,0.0
Patrick wachsberger,Drame,0.0
Patrick watson,Drame,0.0
Patrick zaloum,Drame,0.0
Patty keung,Drame,0.0
Patty wineapple,Drame,0.0
Paul allard,Drame,0.0
Paul almond,Drame,2.0
Paul arcand,Drame,0.0
Paul ash,Drame,0.0
Paul barba-négra,Drame,0.0
Paul barbeau,Drame,1.0
Paul barkin,Drame,0.0
Paul bordry,Drame,0.0
Paul bradley,Drame,0.0
Paul brown,Drame,1.0
Paul buchbinder,Drame,0.0
Paul buisson,Drame,0.0
Paul burnford,Drame,0.0
Paul bélanger,Drame,0.0
Paul cadieux,Drame,0.0
Paul cadéac,Drame,0.0
Paul carvalho,Drame,0.0
Paul caulfield,Drame,0.0
Paul champoux,Drame,0.0
Paul claudon,Drame,1.0
Paul collet,Drame,0.0
Paul cowan,Drame,0.0
Paul crépeau,Drame,0.0
Paul de roubaix,Drame,0.0
Paul demeyer,Drame,0.0
Paul donovan,Drame,0.0
Paul dopff,Drame,0.0
Paul drane,Drame,0.0
Paul dupont-hébert,Drame,0.0
Paul e. audet,Drame,0.0
Paul e. painter,Drame,0.0
Paul edmond decharme,Drame,0.0
Paul garand,Drame,0.0
Paul gauvin,Drame,0.0
Paul glass,Drame,0.0
Paul gordon,Drame,0.0
Paul graetz,Drame,1.0
Paul gross,Drame,0.0
Paul hall,Drame,0.0
Paul harrison,Drame,0.0
Paul hart,Drame,0.0
Paul haynes,Drame,0.0
Paul jarrico,Drame,1.0
Paul joly,Drame,0.0
Paul junger witt,Drame,0.0
Paul keitner,Drame,0.0
Paul kohner,Drame,0.0
Paul krivicky,Drame,0.0
Paul l'anglais,Drame,0.0
Paul laffargue,Drame,0.0
Paul lapointe,Drame,1.0
Paul larose,Drame,0.0
Paul lewis,Drame,0.0
Paul louyet,Drame,0.0
Paul m. rickard,Drame,0.0
Paul madeux,Drame,0.0
Paul meyer,Drame,0.0
Paul picard,Drame,0.0
Paul pope,Drame,0.0
Paul rickard,Drame,0.0
Paul risacher,Drame,0.0
Paul rozenberg,Drame,0.0
Paul russell,Drame,0.0
Paul saadoun,Drame,0.0
Paul sabella,Drame,0.0
Paul saltzman,Drame,0.0
Paul stephens,Drame,0.0
Paul tana,Drame,0.0
Paul terry,Drame,0.0
Paul thiltges,Drame,0.0
Paul thinel,Drame,0.0
Paul turcotte,Drame,0.0
Paul verdy,Drame,0.0
Paul vinet,Drame,0.0
Paul wagner,Drame,0.0
Paul wendkos,Drame,0.0
Paul white,Drame,0.0
Paul wright,Drame,0.0
"Paul, iii lazarus",Drame,0.0
Paul-eugène leblanc,Drame,0.0
Paul-marie lapointe,Drame,0.0
Paul-émile roussel,Drame,0.0
Paula weinstein,Drame,0.0
Paule baillargeon,Drame,0.0
Paulina ratajczak,Drame,0.0
Pauline bourque,Drame,0.0
Pauline geoffrion,Drame,0.0
Pauline voisard,Drame,0.0
Paulo branco,Drame,2.0
Paulo de oliveira,Drame,1.0
Paulo de sousa,Drame,0.0
Paulo francini,Drame,0.0
Pavla ustinov,Drame,0.0
Pedro galindo,Drame,0.0
Pedro pirès,Drame,0.0
Pedro ruiz,Drame,0.0
Peer guldbrandsen,Drame,1.0
Peggy kenas,Drame,0.0
Peggy steffans,Drame,0.0
Pen densham,Drame,0.0
Penni jacques,Drame,0.0
Penny mancuso,Drame,0.0
Penny mccann,Drame,0.0
Penny ritco,Drame,0.0
Pepita ferrari,Drame,0.0
Per holst,Drame,0.0
Percy adlon,Drame,0.0
Pericles creticos,Drame,0.0
Perry corke,Drame,0.0
Perry rosemond,Drame,0.0
Pete seeger,Drame,0.0
Peter a. decenzie,Drame,0.0
Peter a. schriber,Drame,1.0
Peter aalbaek jensen,Drame,0.0
Peter abrams,Drame,0.0
Peter adair,Drame,0.0
Peter adamakos,Drame,0.0
Peter ash,Drame,0.0
Peter au,Drame,0.0
Peter balakoff,Drame,0.0
Peter bamberger,Drame,0.0
Peter baumann,Drame,0.0
Peter bray,Drame,0.0
Peter brown,Drame,0.0
Peter bull,Drame,0.0
Peter chermayeff,Drame,0.0
Peter chiu,Drame,0.0
Peter cock,Drame,0.0
Peter cornwell,Drame,0.0
Peter duncan fox,Drame,0.0
Peter fedele,Drame,0.0
Peter fetterman,Drame,0.0
Peter gnass,Drame,0.0
Peter h. backhaus,Drame,0.0
Peter hanley,Drame,0.0
Peter hayman,Drame,0.0
Peter haynes,Drame,0.0
Peter heinze,Drame,0.0
Peter hollander,Drame,0.0
Peter j. chvany,Drame,0.0
Peter james,Drame,0.0
Peter jobin,Drame,0.0
Peter jones,Drame,1.0
Peter katadotis,Drame,0.0
Peter katz,Drame,1.0
Peter kellington,Drame,0.0
Peter kelly,Drame,0.0
Peter krieger,Drame,0.0
Peter kropénin,Drame,0.0
Peter l. bull,Drame,0.0
Peter ladue,Drame,0.0
Peter larson,Drame,0.0
Peter lindhout,Drame,0.0
Peter llewellin,Drame,0.0
Peter m. preston,Drame,0.0
Peter measroch,Drame,0.0
Peter mellen,Drame,0.0
Peter miller,Drame,0.0
Peter miner,Drame,0.0
Peter newman,Drame,0.0
Peter o'brian,Drame,0.0
Peter ostermeier,Drame,0.0
Peter r. mcintosh,Drame,0.0
Peter r. simpson,Drame,0.0
Peter ratoff,Drame,0.0
Peter raymont,Drame,0.0
Peter rice,Drame,0.0
Peter rommel,Drame,0.0
Peter rosten,Drame,0.0
Peter rowe,Drame,0.0
Peter ryan,Drame,0.0
Peter s. davis,Drame,0.0
Peter sander,Drame,0.0
Peter sandmark,Drame,0.0
Peter schweich,Drame,0.0
Peter shatalow,Drame,0.0
Peter shaw,Drame,0.0
Peter simpsons,Drame,0.0
Peter speek,Drame,0.0
Peter starr,Drame,0.0
Peter sussman,Drame,0.0
Peter svatek,Drame,0.0
Peter symcox,Drame,0.0
Peter waal,Drame,0.0
Peter watkins,Drame,0.0
Peter welbeck,Drame,0.0
Peter wintonick,Drame,0.0
Peter yates,Drame,0.0
Peter-christian fueter,Drame,0.0
Petr lutsik,Drame,0.0
Phil feldman,Drame,0.0
Phil kieran,Drame,0.0
Phil mulloy,Drame,0.0
Phil price,Drame,0.0
Phil rogers,Drame,1.0
Phil roman,Drame,0.0
Philip carrer,Drame,0.0
Philip courter,Drame,0.0
Philip goldsmith,Drame,0.0
Philip hoffman,Drame,0.0
Philip j. marshall,Drame,0.0
Philip j. spinelli,Drame,0.0
Philip kalin-hajdu,Drame,0.0
Philip kaufman,Drame,0.0
Philip keatley,Drame,0.0
Philip monk,Drame,0.0
Philip ragan,Drame,0.0
Philip s. hobel,Drame,0.0
Philip szporer,Drame,0.0
Philippe amiguet,Drame,0.0
Philippe baylaucq,Drame,0.0
Philippe bouilly,Drame,0.0
Philippe carcassonne,Drame,2.0
Philippe chabot,Drame,0.0
Philippe collette,Drame,0.0
Philippe cosson,Drame,0.0
Philippe de broca,Drame,0.0
Philippe de la rochelle,Drame,0.0
Philippe diaz,Drame,0.0
Philippe drouin,Drame,0.0
Philippe dussart,Drame,1.0
Philippe dussault,Drame,0.0
Philippe fausten,Drame,0.0
Philippe gendreau,Drame,0.0
Philippe giroux,Drame,0.0
Philippe godeau,Drame,0.0
Philippe grégoire,Drame,1.0
Philippe haudiquet,Drame,0.0
Philippe lamarre,Drame,0.0
Philippe lapointe,Drame,0.0
Philippe larose,Drame,0.0
Philippe lavalette,Drame,0.0
Philippe leclerc,Drame,0.0
Philippe lesage,Drame,0.0
Philippe lifchitz,Drame,0.0
Philippe lioret,Drame,1.0
Philippe liégeois,Drame,1.0
Philippe léonard,Drame,0.0
Philippe martin,Drame,1.0
Philippe miquel,Drame,0.0
Philippe nourry,Drame,0.0
Philippe ogouz,Drame,0.0
Philippe perrin,Drame,0.0
Philippe senne,Drame,0.0
Philippe spurrell,Drame,1.0
Philippe verro,Drame,0.0
Philippe-a. allard,Drame,0.0
Phillip borsos,Drame,0.0
Phillip randall,Drame,0.0
Phillis laing,Drame,1.0
Philomène dorion-laurendeau,Drame,0.0
Phoebe greenberg,Drame,0.0
Phylis geller,Drame,0.0
Phyllis katrapani,Drame,0.0
Phyllis wilson,Drame,0.0
Pia marquard,Drame,0.0
Pierce rafferty,Drame,0.0
Pierre adams,Drame,0.0
Pierre andrieux,Drame,0.0
Pierre aïm,Drame,0.0
Pierre barde,Drame,0.0
Pierre bastien,Drame,0.0
Pierre beaudry,Drame,2.0
Pierre bernier,Drame,0.0
Pierre blackburn,Drame,0.0
Pierre blais,Drame,0.0
Pierre boffety,Drame,0.0
Pierre boss,Drame,0.0
Pierre braumberger,Drame,0.0
Pierre braunberger,Drame,1.0
Pierre brochu,Drame,0.0
Pierre brousseau,Drame,0.0
Pierre cabaud,Drame,1.0
Pierre caro,Drame,1.0
Pierre charade,Drame,0.0
Pierre chicherio,Drame,0.0
Pierre corti,Drame,0.0
Pierre couture,Drame,0.0
Pierre david,Drame,3.0
Pierre de lanauze,Drame,0.0
Pierre des marchais,Drame,0.0
Pierre dinel,Drame,0.0
Pierre drouot,Drame,0.0
Pierre duceppe,Drame,0.0
Pierre dumont,Drame,0.0
Pierre even,Drame,4.0
Pierre fabre,Drame,0.0
Pierre falardeau,Drame,0.0
Pierre fedele,Drame,0.0
Pierre frogerais,Drame,0.0
Pierre gagnon,Drame,0.0
Pierre gang,Drame,1.0
Pierre gaudette,Drame,0.0
Pierre gauvreau,Drame,0.0
Pierre gendron,Drame,2.0
Pierre gill,Drame,0.0
Pierre girard,Drame,0.0
Pierre gisling,Drame,0.0
Pierre goupil,Drame,0.0
Pierre grimberg,Drame,1.0
Pierre grimblat,Drame,0.0
Pierre grisé,Drame,0.0
Pierre guerlais,Drame,0.0
Pierre gurgo-salice,Drame,0.0
Pierre gérin,Drame,0.0
Pierre harel,Drame,0.0
Pierre harwood,Drame,0.0
Pierre hébert,Drame,0.0
Pierre jutras,Drame,0.0
Pierre kalfon,Drame,0.0
Pierre l. touchette,Drame,0.0
Pierre laberge,Drame,0.0
Pierre lachapelle,Drame,0.0
Pierre lamothe,Drame,0.0
Pierre lamoureux,Drame,0.0
Pierre lamy,Drame,1.0
Pierre lapointe,Drame,0.0
Pierre lasry,Drame,0.0
Pierre latour,Drame,1.0
Pierre laurent,Drame,0.0
Pierre lawrence,Drame,0.0
Pierre lekeux,Drame,0.0
Pierre leroux,Drame,0.0
Pierre long,Drame,0.0
Pierre maheu,Drame,0.0
Pierre marchand,Drame,0.0
Pierre marcoux,Drame,0.0
Pierre marier,Drame,0.0
Pierre martineau,Drame,0.0
Pierre michaud,Drame,0.0
Pierre michel tremblay,Drame,0.0
Pierre miloux,Drame,0.0
Pierre moretti,Drame,0.0
Pierre nadeau,Drame,0.0
Pierre neurrisse,Drame,1.0
Pierre o'connell,Drame,0.0
Pierre pagé,Drame,0.0
Pierre paquet,Drame,0.0
Pierre paquin,Drame,0.0
Pierre patry,Drame,0.0
Pierre petel,Drame,0.0
Pierre plante,Drame,0.0
Pierre poirier,Drame,0.0
Pierre rené,Drame,0.0
Pierre robert,Drame,0.0
Pierre rose,Drame,0.0
Pierre roustang,Drame,0.0
Pierre roy,Drame,0.0
Pierre sarrazin,Drame,0.0
Pierre savard,Drame,0.0
Pierre sayag,Drame,0.0
Pierre sidaoui,Drame,0.0
Pierre ste-marie,Drame,0.0
Pierre stevens,Drame,0.0
Pierre sylvestre,Drame,0.0
Pierre tisseur,Drame,0.0
Pierre tremblay,Drame,0.0
Pierre unia,Drame,0.0
Pierre valcour,Drame,1.0
Pierre veilleux,Drame,0.0
Pierre zovilé,Drame,0.0
Pierre-alexandre bouchard,Drame,0.0
Pierre-andré chadeyron,Drame,0.0
Pierre-ange le pogam,Drame,0.0
Pierre-henri deleau,Drame,0.0
Pierre-louis laberge,Drame,0.0
Pierre-luc gouin,Drame,0.0
Pierre-luc paquet,Drame,0.0
Pierre-mathieu fortin,Drame,0.0
Pierre-paul larivière,Drame,0.0
Pierrette birraux,Drame,0.0
Pierrette vermette,Drame,0.0
Pierrette villemaire,Drame,0.0
Piet van moock,Drame,0.0
Pieter kroonenburg,Drame,0.0
Pietro innocenzi,Drame,0.0
Pio angeletti,Drame,0.0
Prachya pinkaew,Drame,0.0
Preben philipsen,Drame,0.0
Quentin brown,Drame,0.0
Quentin van de velde,Drame,0.0
Quincy jones,Drame,0.0
R. capitani,Drame,0.0
R. claudio nasso,Drame,0.0
R. paolis,Drame,0.0
R. velin,Drame,0.0
R.w. foster,Drame,0.0
Rachel alouki-labbé,Drame,0.0
Rachel-alouki labbé,Drame,0.0
Rachid badouri,Drame,0.0
Rachid diguer,Drame,0.0
Rachèle magloire,Drame,0.0
Rafal zielinski,Drame,0.0
Rafaël andrea soatto,Drame,0.0
Rafaël ouellet,Drame,1.0
Raffaella de laurentis,Drame,0.0
Raffaello teti,Drame,0.0
Rafi pitts,Drame,0.0
Rahila bootwala,Drame,0.0
Rainer werner fassbinder,Drame,0.0
Ralph bakshi,Drame,1.0
Ralph baum,Drame,1.0
Ralph l. thomas,Drame,2.0
Ralph nelson,Drame,0.0
Ralph smart,Drame,0.0
Ralph thomas,Drame,1.0
Ramez el hajj,Drame,0.0
Ramiro puerta,Drame,0.0
Ramon comas,Drame,0.0
Ramon pareda,Drame,0.0
Ramsay ann naito,Drame,0.0
Ramses madina,Drame,0.0
Ramón acín,Drame,0.0
Ranang rousseau,Drame,0.0
Randolph eustace-walden,Drame,0.0
Randy bradshaw,Drame,1.0
